Name,"Screen name","Twitter ID",Location,Biography,"Created date",Followers,Following,Tweets,Favorites,Website,"Time zone",Geo-enabled,Verified,Language,Protected,"Profile image URL"
"𝕹𝖎𝖈𝖍𝖔𝖑𝖆𝖘 𝕯𝖊𝕺𝖗𝖎𝖔",nicholasdeorio,"ID 586849722",25," okay","Mon May 21 18:40:29 +0000 2012",51145,478,5551,34237,http://nicholasdeorio.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1563727152788475906/d4-gVcXQ_normal.jpg
Disclose.tv,disclosetv,"ID 15392486",🌍," Observing world events unfold in the grand theater of our time.","Fri Jul 11 15:25:39 +0000 2008",1157580,1147,2080,41320,https://www.disclose.tv,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/898153945721339904/OFVCkPfR_normal.jpg
"Women Posting Their L’s Online (Cult Leader)",WomenPostingLs,"ID 1317568613189062656","DM for Promo or Submissions"," “Profound cult leader” - The New York Times. Here to document women being embarrassing online, shill my YouTube channel, and sellout. Run by @MKUltraMoney","Sat Oct 17 20:50:18 +0000 2020",555452,186,3385,5518,https://youtube.com/c/MKUltraMoney,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1590383451420741632/HZSRHhlG_normal.jpg
"Young Americans Against Socialism",YAAS_America,"ID 1147926084115210240",," Follow us to learn more about the history, economics, policy, and culture behind socialism | Founder: @MorganZegers | Join us below! ⬇️","Sun Jul 07 17:51:20 +0000 2019",29137,76,2722,769,http://FightSocialism.org,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1363903979000909825/ItJdlbGj_normal.jpg
Coinbase,coinbase,"ID 574032254","Remote First"," The most trusted crypto exchange

For support ➡️ @CoinbaseSupport","Mon May 07 23:06:31 +0000 2012",5591683,26,4695,1317,https://coinbase.com,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png
"Junson Chan 🇺🇸",realjunsonchan,"ID 714614269032198144",USA," 📨 - Subscribe To My Free Newsletter To Receive Daily Advice That Makes You More Powerful 👇👇👇","Tue Mar 29 00:44:53 +0000 2016",31433,296,70746,96767,https://junsonchan.com/newsletter,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1124105864569339904/trf_KGl9_normal.png
"Marjorie Taylor Greene 🇺🇸",mtgreenee,"ID 826065164504006657","Georgia, USA"," Congresswoman for GA-14, Christian, Mom, Small Business Owner, Proud American 100% Pro-Life Pro-Gun Pro-Trump https://t.co/S8mJPFXYX0","Mon Jan 30 13:50:57 +0000 2017",563187,1542,15036,23075,http://MTG4America.com,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1616121847099047936/d8K1nljH_normal.jpg
"𝕾𝖆𝖓𝖙𝖎𝖓𝖔 𝕮𝖆𝖗𝖆𝖓𝖌𝖎",SaucyPython26,"ID 52755564",Philadelphia," 🇮🇹 Here for the giggles 🇺🇸 #Patriot #DanceMusic #Apprentice #HighTicketCloser 🔴💊","Wed Jul 01 15:29:54 +0000 2009",551,2026,8858,36179,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1142444527254482945/JsGxHbH6_normal.jpg
"Sim Warlord 🌶🇺🇸🥷",zerosum24,"ID 20800915",," Global trend follower of news that matters! DM me to find out how to get accepted ASAP. The lameSM follows me! Hot & Ready 🍕","Fri Feb 13 20:01:34 +0000 2009",52643,1819,139394,162577,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1613012400994672641/OlWDmNsx_normal.jpg
"Red Eagle Politics",RedEaglePatriot,"ID 1089308757035794432",DFW," Content Creator, Political Strategist, Zoomer, Conservative, National Populist, Orthodox Christian 🇦🇲☦️, #AmericaFirst 🇺🇸","Sat Jan 26 23:47:00 +0000 2019",51021,677,24696,22961,https://www.youtube.com/channel/UC0SMGmU6X9zJBGCGarr7ODQ?view_as=subscriber,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1527108592633057280/cUEJMiCy_normal.jpg
"Ron DeSantis",RonDeSantisFL,"ID 487297085",Florida," Governor of Florida. Husband to @CaseyDeSantis. Father to Madison, Mason, and Mamie. Iraq Veteran.","Thu Feb 09 06:41:04 +0000 2012",1631086,3,4116,67,http://rondesantis.com,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1604922472788361243/YJj-7vbw_normal.jpg
"Election Wizard 🇺🇸",ElectionWiz,"ID 1290635110149169152","The Swamp"," Populist news, election coverage, and wizardly takes. Use promo code WIZ at https://t.co/srFqJskYus to save up to 66% off!","Tue Aug 04 13:06:13 +0000 2020",414627,3258,40191,24911,https://electionwiz.com/,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1599152131390537728/TvilD_cL_normal.jpg
"Team Trump (Text TRUMP to 88022)",TeamTrump,"ID 729676086632656900",USA," The official Twitter account for the Trump Campaign. Together, we will MAKE AMERICA GREAT AGAIN! 🇺🇸","Mon May 09 14:15:10 +0000 2016",2098137,120,30670,3505,http://www.DonaldJTrump.com,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/745768799849308160/KrZhjkpH_normal.jpg
"Justin Moldow",JustinMoldow,"ID 2339240989",," Proud Catholic and husband of @kaitmarieox | Lifelong suffering Mets fan | Luke 1:37 ~ For nothing is impossible with God","Tue Feb 11 21:45:37 +0000 2014",7953,198,3010,637,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1372393392253120513/XuT3MfIM_normal.jpg
"Big League Politics",bigleaguepol,"ID 856991644134068224","Washington, DC"," The most trusted in online news.","Tue Apr 25 22:01:44 +0000 2017",66575,68,43352,86,http://BigLeaguePolitics.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/984643447326851075/3n8ilSqS_normal.jpg
"Evan Stambaugh",evanjstweets,"ID 869259764768927745",Texas," Catholic. Writer. Bylines at @LifeSite and @AlphaNewsMN.","Mon May 29 18:30:52 +0000 2017",340,234,3628,14274,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609993256430878725/3j6nXDrL_normal.jpg
"Frankie MacDonald",frankiemacd,"ID 72783659","Sydney Nova Scotia"," I am Frankie MacDonald i am from Sydney Nova Scotia i do my Weather Reports and my YouTube Videos like Dancing Comedy.","Wed Sep 09 06:26:37 +0000 2009",151278,54400,37943,4974,https://linktr.ee/frankiemacdonald,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1525608172492312577/0WQpXkt-_normal.jpg
🎰🎲🃏Warski🃏🎲🎰,Andywarski,"ID 17918281",Above," A guy who edits. One of the hosts of the World Famous Kino Casino.
Click the link to watch Kino Casino.","Sat Dec 06 06:50:09 +0000 2008",36859,865,27700,17803,https://www.youtube.com/user/C0mm1ssar,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1537890932774735873/QebyOV6Q_normal.jpg
notch,notch,"ID 63485337",," Profile pic is kawaii af.
Banner by @alika_oshiro
Some of the jokes are original
Please bring back alf","Thu Aug 06 17:08:06 +0000 2009",3642775,225,93087,16434,,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1523817638706700288/tVCx9ZP1_normal.jpg
PlayStation,PlayStation,"ID 10671602",California," Official Twitter updates on PlayStation, PS5, PS4, PS VR, PlayStation Plus and more. Support: @AskPlayStation","Tue Nov 27 22:37:20 +0000 2007",29338107,752,42302,1399,https://www.playstation.com,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1278183948279922690/ybnDHXn7_normal.jpg
Wario64,Wario64,"ID 28955739","Bay Area, California"," video games. I tweet deals which may contain affiliate links. As an Amazon Associate I earn from qualifying purchases. Epic Creator Tag: Wario64","Sun Apr 05 07:08:20 +0000 2009",1155732,673,283865,70,http://wario64.deals,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1522947862186762240/k-ViVZip_normal.jpg
"Gavin Mario Wax 🇺🇸 🗽",GavinWax,"ID 434458299","New York City"," Populist / New Yorker / 76th President @NYYRC / Marketing @TheBabylonBee / Columnist @TownHallcom / Insider @Newsmax / Ambassador @TPUSA & @LiveAction","Sun Dec 11 21:58:34 +0000 2011",55103,3409,113419,92264,https://www.GavinWax.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1621531706711842816/2BjzpDhN_normal.jpg
"Kenneth Stark",kennethstarkrl,"ID 1145804205795528704","United States of America"," ✝️ 🇺🇲
Developer of Feednom • Designer • Creator","Mon Jul 01 21:19:45 +0000 2019",248,642,5130,19129,https://Feednom.com/stark,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1587960148810760194/UhjJuCSN_normal.jpg
zerohedge,zerohedge,"ID 18856867",," ","Sun Jan 11 04:08:58 +0000 2009",1570682,892,495421,19,https://zerohedge.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/72647502/tyler_normal.jpg
"Nick Szabo",NickSzabo4,"ID 2568108282",," Blockchain, cryptocurrency, and smart contracts pioneer. (RT/Fav/Follow does not imply endorsement). Blog: https://t.co/zZ7lTyOrtS","Sun Jun 15 01:56:14 +0000 2014",350222,7873,32433,122699,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1362597154578075648/2WBy5DJd_normal.jpg
Satiricalman,Satiricalmanx,"ID 1252037814272831496","RT ≠ Endorsement"," ","Mon Apr 20 00:54:23 +0000 2020",41,672,1321,9311,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1447945105764229123/CtYSw7v__normal.jpg
"K-State Collegian",kstatecollegian,"ID 16870352","Manhattan, Kan."," The Kansas State Collegian is your independent source of news from Manhattan and the K-State campus. For coverage of Wildcat sports, follow @sportscollegian","Mon Oct 20 17:02:39 +0000 2008",11926,437,23196,1042,https://linktr.ee/collegianmedia,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1592608954047250433/qAhrYBXa_normal.png
"Patriot J 🔥",sirhottest,"ID 867639769794101248","Los Angeles, CA"," “Patriot J and I’m savin’ the day,” Political Reporter @BreitbartNews, Attorney in LA, Views Mine 🇺🇸","Thu May 25 07:13:35 +0000 2017",91960,2651,90751,316187,http://patriotj.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1621724574395305984/CLylZocU_normal.jpg
E,ElijahSchaffer,"ID 350822109",Dallas," Reporter. Podcaster. Streamer. Film Producer. Traveling Full Time - Business Contact Elijah@slightlyoffensive.com","Mon Aug 08 10:58:53 +0000 2011",571123,862,31527,9160,http://slightlyoffensive.com,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1612694204282736640/qhJ22nuL_normal.jpg
E;R,EsemicolonR,"ID 772966352114094081",," h;e/h;em/small youtuber","Tue Sep 06 01:15:14 +0000 2016",69339,158,4163,20654,https://www.youtube.com/c/ERofthesemicolon,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609438198664499201/Mwyx2meR_normal.jpg
"Pedro L. Gonzalez",emeriticus,"ID 859409582426251269",," humble magazine salesman @chroniclesmag, subscribe to support my work ➡️ https://t.co/lcJ1WxkjrA","Tue May 02 14:09:46 +0000 2017",136421,951,35986,40064,https://contra.substack.com/,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1582704556840030209/JnTH9dfg_normal.jpg
"Clay Travis",ClayTravis,"ID 50772918",Nashville," https://t.co/GDdmAGFxIU, @outkick @clayandbuck radio 12-3 pm et, author, Republicans Buy Sneakers Too, dad of three boys, lawyer","Thu Jun 25 21:16:40 +0000 2009",1108067,486,130167,33354,http://www.outkick.com,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/668983225860034564/PIdSf23G_normal.jpg
"Taco Bell",tacobell,"ID 7831092","United States"," Live Más.  @tacobellcare","Mon Jul 30 21:52:37 +0000 2007",2011875,71,806451,31063,http://ta.co,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1610383755872542722/YzsTuZbt_normal.jpg
"U.S. Tech Workers",USTechWorkers,"ID 973576766651592704","Washington, DC"," We are a 501(c)(3) nonprofit representing the voices of American workers harmed by the H-1B visa program and pushing Congress for reforms to protect workers.","Tue Mar 13 15:09:24 +0000 2018",13594,496,8794,5318,https://www.ustechworkers.com/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1049775003330330624/N_nok1kq_normal.jpg
"Jeff Sessions",jeffsessions,"ID 986781648","Mobile, AL"," Official page of Jeff Sessions, former Alabama Senator and 84th Attorney General","Mon Dec 03 14:59:34 +0000 2012",68974,99,1398,30,http://www.jeffsessions.com,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1192604710676680704/O6Tq9isx_normal.jpg
RedFoxComms,RedFoxComms,"ID 3283482342","Dallas, TX"," The Home of RedFoxComms! Personal ACC: @AugieRFC. augierfctv@gmail.com. Buy a PC with code ‘RFC’ at https://t.co/IzwoHYZ9of","Sat Jul 18 16:25:44 +0000 2015",13964,566,973,38834,http://AugieRFC.com,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610718465974845440/XiJeXVDn_normal.jpg
"Brandon Tatum",TheOfficerTatum,"ID 2480268229","Arizona, USA"," Speaker, Radio Host, Entrepreneur.
Ex-Police Officer 
Man of God. Husband. Father","Tue May 06 19:22:00 +0000 2014",687412,1191,8721,12517,https://linktr.ee/theofficertatum,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1560854138014953472/C2mq7fjD_normal.jpg
[bitwave.tv],BitWaveTV,"ID 1112362610727378944",," An open platform live streaming service for creators to freely express themselves.","Sun Mar 31 14:34:47 +0000 2019",773,77,348,438,https://bitwave.tv,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1261942044416634881/dbOtoJ3S_normal.jpg
"Church Militant",Church_Militant,"ID 606400487",USA," Catholics sick of being betrayed. 
Church Militant provides trustworthy and independent coverage to help you be the best Catholic you can be.","Tue Jun 12 15:27:36 +0000 2012",46762,780,48158,3879,https://www.churchmilitant.com/,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1024709203175374850/J_Orie8K_normal.jpg
"The Hake Report",TheHakeReport,"ID 899401541177622528","Los Angeles, CA"," Expert + Hake News for @JLPtalk Mon-Fri 6-9 AM PT // LIVE show with @JamesAntonHake Mon-Fri 9-11 AM PT","Sun Aug 20 22:43:32 +0000 2017",1537,530,8225,7411,http://thehakereport.com/show,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1186855355734618113/ZJNhVqgz_normal.jpg
"John Doyle",ComradeDoyIe,"ID 1040629068264366080",DFW," Christian, Conservative, content creator. https://t.co/guS7EL1Zlq","Fri Sep 14 15:51:18 +0000 2018",26184,214,5558,1,http://YouTube.com/JohnDoyle,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1050086940190670848/qDoB9Vzv_normal.jpg
"Matt Walsh",MattWalshBlog,"ID 1500129642",," Theocratic fascist, bestselling children’s author, Transphobe Of The Year (2022)","Tue Jun 11 03:17:16 +0000 2013",1365160,615,59014,33,http://www.whatisawoman.com,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1536824114253529089/Cz7JCkgi_normal.jpg
"Allum Bokhari",LibertarianBlue,"ID 1356030014","Dissdt Right Extended Universe"," Investigating Big Tech @BreitbartNews. Published leaks exposing Google, Facebook, YouTube. @ClaremontInst Lincoln fellow. allumbokhari@protonmail.com","Tue Apr 16 04:28:22 +0000 2013",65687,4520,16424,17301,https://www.centerstreet.com/titles/allum-bokhari/deleted/9781546059301/,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1518670587840892928/STBKZ9r__normal.jpg
CompoundBoss,CompoundBoss,"ID 1174708184126300160","35th & 7th Ave, NYC"," Official Twitter account of Compound Media Human Resources. Please direct all inquiries and issues regarding Compound Media personnel here. Thank You.","Thu Sep 19 15:33:59 +0000 2019",33047,1002,50154,7,http://CompoundMedia.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1268044958172405760/jjCUouUt_normal.jpg
"Penn State Bull-Moose Party 🌲",PennStateBMP,"ID 739937259131174912","University Park, PA"," America's oldest nationalist student organization | Nation First 🇺🇲, a Clean Environment 🏕, and Dignity for the Working Class 🏗 | America is not an idea.","Mon Jun 06 21:49:24 +0000 2016",1355,452,50367,65580,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1437860996798894091/dopPaKvP_normal.jpg
"Kaitlin Bennett",KaitMarieox,"ID 878087280321335298",Ohio," Catholic, Mother, Wife, and Pro-Life","Fri Jun 23 03:08:16 +0000 2017",355450,569,4091,2409,http://LHMerch.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1435257799425003520/9izcZ6uf_normal.jpg
"Toby Keith",tobykeith,"ID 25395727","Norman, OK"," Hear Toby's brand new album, #PesoInMyPocket and his new single #OklahomaBreakdown!","Thu Mar 19 22:15:15 +0000 2009",1301827,3477,14707,3944,https://lnk.bio/dcAG,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1408548318679113732/v_AqOMse_normal.jpg
"Mark Lutchman 🇺🇸",marklutchman,"ID 4639413136",," Former Army National Guardsmen - Father - Husband - Don't Follow me, Follow Jesus Christ.","Tue Dec 29 04:22:38 +0000 2015",227081,710,3183,24201,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1116962792144363520/yf-mDr4K_normal.jpg
"Lance Gooden",Lancegooden,"ID 1029094268542099457","Terrell, TX"," Congressman from Texas | Husband | Father | America First 🇺🇸","Mon Aug 13 19:56:08 +0000 2018",216231,200,3124,561,https://secure.winred.com/lancegooden/donate?money_bomb=false&recurring=false&sc=winred-directory,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1414673598522937351/k1ctaRRP_normal.jpg
"Frank Hassle",FrankHassleYT,"ID 1174517985396043777",," Dr. Don Wario, M.D.","Thu Sep 19 02:58:09 +0000 2019",34744,1550,5497,55641,https://gumroad.com/frankhassle,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1382081161791479808/z2kj4_VJ_normal.jpg
shalit,sh4llot,"ID 1229337264272134144","The South"," am glove","Mon Feb 17 09:30:25 +0000 2020",1383,115,283,16396,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1289861822187741185/64Ldb_9b_normal.jpg
"Lauren Chen",TheLaurenChen,"ID 770619360062898176",🇺🇸🇨🇦," It can always get worse ✨

Taxation is theft.

@TPUSA contributor.

IG & Telegram @TheLaurenChen 📷📢

Email: hi@laurenchen.com","Tue Aug 30 13:49:08 +0000 2016",486161,1689,28749,147807,https://linktr.ee/TheLaurenChen,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1606457615864709125/XJ9kyWl7_normal.jpg
"Political Polls",PpollingNumbers,"ID 4432916014","United States"," We are a non-partisan group keeping you informed with trusted political polls, predictions and election night results. We are all you need to be in the know!","Thu Dec 10 02:21:15 +0000 2015",235489,294,14203,10191,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1135610144480485377/gNyzkQVe_normal.png
"Sam Hyde 🇮🇳 😷 (World Crisis Connoisseur)",wigger,"ID 548258435","COM98, 1TEAMistan"," I will not litter.","Sun Apr 08 08:29:42 +0000 2012",116736,1281,2291,4816,https://www.youtube.com/watch?v=GeOSWLGKuaE,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1481021073181265922/TBVzFzJZ_normal.jpg
"American Workers Coalition🇺🇸 #HireAmerican",AmWorkCo,"ID 1106698965947432960",Nationwide," Advocating for #AmericanWorkers to keep their livelihoods.

#HireAmerican 🇺🇸 Not just a hashtag; a battle cry!","Fri Mar 15 23:29:29 +0000 2019",3066,584,3430,6790,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1133767797304172545/11ZSF4T9_normal.png
"Patrick Howley",HowleyReporter,"ID 1153042794375712770",," Senior Reporter @nationalfile

Seen on Fox and Friends, Newsmax, OAN, C-Span, CBS, The Alex Jones Show

patrickreporter@protonmail.com","Sun Jul 21 20:43:19 +0000 2019",74416,1801,47242,6032,https://gab.com/PatrickReports,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1520223898285002752/lpxCWbcc_normal.jpg
"Lauren Witzke",LaurenWitzkeDE,"ID 1102987848741998592","Florida, USA"," 2020 GOP Nominee For US Senate. President of SPN and Producer for @diedsuddenly_ Christ has been so good to me. Tell us your story: Lauren@StewPeters.com","Tue Mar 05 17:42:50 +0000 2019",56615,918,7926,12113,http://diedsuddenly.info,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1618292002616918016/t7QtFB2__normal.jpg
"Pew Research Global",pewglobal,"ID 831470472","Washington, DC"," Nonpartisan, non-advocacy @pewresearch data about global attitudes and trends shaping the world.","Tue Sep 18 17:08:41 +0000 2012",73374,108,17211,25,http://www.pewresearch.org/global,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/879730787788226564/CUBfd0BF_normal.jpg
BOON,alchyboon,"ID 3314554831","Texas, USA"," https://t.co/EkFrDB3kwT","Thu Aug 13 16:14:08 +0000 2015",2660,501,4475,13491,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1536222218639880201/5wq4-g4r_normal.png
"Pew Research Center",pewresearch,"ID 22642788","Washington, DC"," Nonpartisan, non-advocacy data and analysis. Follow us on Instagram, Facebook and LinkedIn or subscribe to our newsletters: https://t.co/tawtYBr8Ef ✉️","Tue Mar 03 16:39:39 +0000 2009",444513,92,97741,1219,https://www.pewresearch.org/,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/879728447026868228/U4Uzpdp6_normal.jpg
"Andy Ngô 🏳️‍🌈",MrAndyNgo,"ID 2835451658","US, UK"," Journalist & author of NYT bestseller, “Unmasked.” Editor-at-large @TPostMillennial. Please support my journalism & send news tips to: https://t.co/qNoFCtvckk","Mon Sep 29 05:58:06 +0000 2014",1136597,2396,33315,61278,http://www.andy-ngo.com,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1265070746931302401/2w71OcJP_normal.jpg
"Brittany Sellner",BrittPettibone,"ID 274316654",Austria," Author. Catholic.","Wed Mar 30 03:50:37 +0000 2011",134475,396,4585,32737,https://www.youtube.com/c/BrittanyPettibone,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1589913282760130561/IhG6Su6S_normal.jpg
"Peter Brimelow",peterbrimelow,"ID 74760182",," Editor, https://t.co/eAXxShF9p6, author ALIEN NATION: COMMON SENSE ABOUT AMERICA'S IMMIGRATION DISASTER","Wed Sep 16 15:43:01 +0000 2009",12832,114,7566,1763,http://VDARE.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/842037997491040258/LasWGegN_normal.jpg
FoxworthForCongress,FoxworthFor14,"ID 1164176887712796672","Galveston County, Texas"," Christian, Father of 3, Aerospace Engineer, Marine, and Candidate for Congress in Texas - 14. End illegal immigration /H1B / affirmative action - #AmericaFirst","Wed Aug 21 14:06:21 +0000 2019",7902,399,5184,756,http://www.foxworthforcongress.com,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1206636968001576960/DJdXBCth_normal.jpg
"Penelope Maynard",penelope7usa,"ID 1276652162","New York"," Catholic, Nationalist, Traditionalist, America First  https://t.co/OerIGixfWV","Mon Mar 18 03:16:44 +0000 2013",4504,575,15710,94595,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1022599114385752064/u0Z6pAts_normal.jpg
"owen cyclops",owenbroadcast,"ID 775696688489099264","wifi of zion"," comics (m/w/f). https://t.co/ERa3fL5nBr. illustrator. american theology. history of christianity. esoterica. see pinned tweet. 📕 BOOK (comics): https://t.co/D3igyXyaEj","Tue Sep 13 14:04:37 +0000 2016",54161,1971,35069,60568,http://patreon.com/owencyclops,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1562814666497220608/-ZHnfFDl_normal.jpg
"Cassandra MacDonald",CassandraRules,"ID 902200087","West by God Virginia"," Federal court says I “trolled the web through Twitter.” An “info terrorist” - Wired. Editor in Chief at @timcastnews, writer @ Gateway. I love monkeys.","Wed Oct 24 16:55:26 +0000 2012",316606,2053,6427,211150,http://timcast.com/news,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1603381593720102913/TeSKLjMN_normal.jpg
Phillip,phillipzxc,"ID 948402681927774208",," I disavow most of my opinions.","Wed Jan 03 03:56:34 +0000 2018",349,901,86,677,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1590565314420527105/IFgDqBwq_normal.jpg
"Emerald Robinson ✝️",EmeraldRobinson,"ID 3932768472","Biden’s banana republic"," Host @AbsoluteWithE on https://t.co/tR7hoxwd6W. Ex-Newsmax & Ex-OANN WH Correspondent. The Queen of Savage Twitter. My words: https://t.co/J3JNKChXKQ","Sun Oct 18 05:57:46 +0000 2015",537610,8309,19073,34408,https://emeralddb3.substack.com,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1047149053677514754/fbtPJUYI_normal.jpg
"Liberty Hangout",LibertyHangout,"ID 2181493660",," Promoting the message of faith, family, and fraternity since February 11, 2015. Official Twitter of https://t.co/rocM9xwXNo","Fri Nov 15 03:32:54 +0000 2013",66769,2063,42153,18259,http://libertyhangout.org,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/624055464007852033/AhJMILn-_normal.png
"Bronze Age Pervert",bronzeagemantis,"ID 844434316943904768",," Aspiring Nudist Bodybuilder. Free speech and anti-xenoestrogen activist. Get my book! https://t.co/w4YmcXLxrG…","Wed Mar 22 06:23:24 +0000 2017",92093,8879,75189,115987,https://bronzeagepervert.gumroad.com/l/BronzeAgePervert,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/844437301459607552/aucDes-4_normal.jpg
"Kassy Dillon",KassyDillon,"ID 178999981",Boston," Reporter @FoxNews’s @FNCOriginals •  Founder @LoConservative • Never sarcastic","Mon Aug 16 06:56:27 +0000 2010",179910,2374,19692,36046,,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1326244085246517249/d4I5ta84_normal.jpg
hasanabi,hasanthehun,"ID 326756275","Istanbul, LA, NYC"," i stream everyday on https://t.co/8ITEAngeFt - for thirst traps and anarchy my ig is hasandpiker // business: mailto:Hasan@night.co","Thu Jun 30 12:52:46 +0000 2011",1325095,2145,33154,66834,http://www.youtube.com/hasanabi,,Enabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/1543059677373534209/uzeNfQVk_normal.jpg
AKA,JebBushFanClub1,"ID 1083874165772365831",," Catholic 🇻🇦.","Fri Jan 11 23:51:53 +0000 2019",2131,567,1630,9319,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1613985657776648192/6Fd5CkD9_normal.jpg
"Center for Immigration Studies",CIS_org,"ID 95480831","Washington, DC"," Pro-immigrant, Low-immigration. Non-partisan, non-profit research organization founded by Otis Graham Jr. 
RT≠endorsement.
Subscribe to emails: https://t.co/lJOsrJej7r","Tue Dec 08 19:07:40 +0000 2009",22874,287,18722,140,http://www.cis.org,,Disabled,Verified,,"Not protected",https://pbs.twimg.com/profile_images/881176823710834689/pN0YSXA0_normal.jpg
